Time,Topic,Cluster,Count
2025-03-10,taylor,music,1114
2025-03-10,drake,music,101
2025-03-10,spotify,music,691
2025-03-10,festival,music,422
2025-03-10,grammy,music,591
2025-03-10,iphone,tech,521
2025-03-10,android,tech,507
2025-03-10,google,tech,186
2025-03-10,app,tech,112
2025-03-10,ai,tech,156
2025-03-10,microsoft,tech,693
2025-03-10,update,tech,812
2025-03-10,launch,tech,300
2025-03-10,startup,tech,643
2025-03-10,device,tech,72
2025-03-24,football,sports,502
2025-03-24,basketball,sports,529
2025-03-24,tennis,sports,639
2025-03-24,soccer,sports,291
2025-03-24,nba,sports,730
2025-03-24,messi,sports,1632
2025-03-24,ronaldo,sports,493
2025-03-24,olympics,sports,462
2025-03-24,championship,sports,99
2025-03-24,match,sports,128
2025-03-24,concert,music,585
2025-03-24,album,music,74
2025-03-24,song,music,418
2025-03-24,artist,music,761
2025-03-24,band,music,643
2025-03-24,taylor,music,673
2025-03-24,drake,music,581
2025-03-24,spotify,music,127
2025-03-24,festival,music,210
2025-03-24,grammy,music,0
2025-03-24,iphone,tech,1195
2025-03-24,android,tech,108
2025-03-24,google,tech,680
2025-03-24,app,tech,508
2025-03-24,ai,tech,330
2025-03-24,microsoft,tech,82
2025-03-24,update,tech,510
2025-03-24,launch,tech,410
2025-03-24,startup,tech,176
2025-03-24,device,tech,472
2025-04-07,football,sports,376
2025-04-07,basketball,sports,501
2025-04-07,tennis,sports,727
2025-04-07,soccer,sports,546
2025-04-07,nba,sports,208
2025-04-07,messi,sports,315
2025-04-07,ronaldo,sports,509
2025-04-07,olympics,sports,77
2025-04-07,championship,sports,441
2025-04-07,match,sports,147
2025-04-07,concert,music,177
2025-04-07,album,music,193
2025-04-07,song,music,591
2025-04-07,artist,music,177
2025-04-07,band,music,597
2025-04-07,taylor,music,1108
2025-04-07,drake,music,697
2025-04-07,spotify,music,213
2025-04-07,festival,music,490
2025-04-07,grammy,music,254
2025-04-07,iphone,tech,901
2025-04-07,android,tech,172
2025-04-07,google,tech,626
2025-04-07,app,tech,395
2025-04-07,ai,tech,438
2025-04-07,microsoft,tech,115
2025-04-07,update,tech,878
2025-04-07,launch,tech,25
2025-04-07,startup,tech,142
2025-04-07,device,tech,299
2025-04-21,football,sports,85
2025-04-21,basketball,sports,621
2025-04-21,tennis,sports,685
2025-04-21,soccer,sports,175
2025-04-21,nba,sports,107
2025-04-21,messi,sports,221
2025-04-21,ronaldo,sports,297
2025-04-21,olympics,sports,456
2025-04-21,championship,sports,333
2025-04-21,match,sports,156
2025-04-21,concert,music,750
2025-04-21,album,music,904
2025-04-21,song,music,712
2025-04-21,artist,music,750
2025-04-21,band,music,378
2025-04-21,taylor,music,232
2025-04-21,drake,music,93
2025-04-21,spotify,music,164
2025-04-21,festival,music,472
2025-04-21,grammy,music,760
2025-04-21,iphone,tech,1070
2025-04-21,android,tech,450
2025-04-21,google,tech,11
2025-04-21,app,tech,621
2025-04-21,ai,tech,376
2025-04-21,microsoft,tech,392
2025-04-21,update,tech,773
2025-04-21,launch,tech,144
2025-04-21,startup,tech,730
2025-04-21,device,tech,295
2025-05-05,football,sports,381
2025-05-05,basketball,sports,435
2025-05-05,tennis,sports,545
2025-05-05,soccer,sports,142
2025-05-05,nba,sports,98
2025-05-05,messi,sports,302
2025-05-05,ronaldo,sports,198
2025-05-05,olympics,sports,145
2025-05-05,championship,sports,159
2025-05-05,match,sports,63
2025-05-05,concert,music,47
2025-05-05,album,music,135
2025-05-05,song,music,649
2025-05-05,artist,music,95
2025-05-05,band,music,689
2025-05-05,taylor,music,225
2025-05-05,drake,music,303
2025-05-05,spotify,music,500
2025-05-05,festival,music,183
2025-05-05,grammy,music,361
2025-05-05,iphone,tech,232
2025-05-05,android,tech,181
2025-05-05,google,tech,138
2025-05-05,app,tech,908
2025-05-05,ai,tech,607
2025-05-05,microsoft,tech,177
2025-05-05,update,tech,180
2025-05-05,launch,tech,548
2025-05-05,startup,tech,442
2025-05-05,device,tech,603
2025-05-19,football,sports,603
2025-05-19,basketball,sports,487
2025-05-19,tennis,sports,629
2025-05-19,soccer,sports,680
2025-05-19,nba,sports,100
2025-05-19,messi,sports,1602
2025-05-19,ronaldo,sports,151
2025-05-19,olympics,sports,122
2025-05-19,championship,sports,994
2025-05-19,match,sports,133
2025-05-19,concert,music,82
2025-05-19,album,music,76
2025-05-19,song,music,85
2025-05-19,artist,music,227
2025-05-19,band,music,125
2025-05-19,taylor,music,816
2025-05-19,drake,music,563
2025-05-19,spotify,music,170
2025-05-19,festival,music,348
2025-05-19,grammy,music,245
2025-05-19,iphone,tech,1256
2025-05-19,android,tech,111
2025-05-19,google,tech,552
2025-05-19,app,tech,168
2025-05-19,ai,tech,46
2025-05-19,microsoft,tech,499
2025-05-19,update,tech,85
2025-05-19,launch,tech,547
2025-05-19,startup,tech,173
2025-05-19,device,tech,135
2025-06-02,football,sports,277
2025-06-02,basketball,sports,63
2025-06-02,tennis,sports,827
2025-06-02,soccer,sports,427
2025-06-02,nba,sports,144
2025-06-02,messi,sports,758
2025-06-02,ronaldo,sports,459
2025-06-02,olympics,sports,13
2025-06-02,championship,sports,629
2025-06-02,match,sports,761
2025-06-02,concert,music,162
2025-06-02,album,music,134
2025-06-02,song,music,144
2025-06-02,artist,music,100
2025-06-02,band,music,248
2025-06-02,taylor,music,227
2025-06-02,drake,music,151
2025-06-02,spotify,music,671
2025-06-02,festival,music,758
2025-06-02,grammy,music,388
2025-06-02,iphone,tech,73
2025-06-02,android,tech,448
2025-06-02,google,tech,99
2025-06-02,app,tech,133
2025-06-02,ai,tech,655
2025-06-02,microsoft,tech,197
2025-06-02,update,tech,79
2025-06-02,launch,tech,31
2025-06-02,startup,tech,588
2025-06-02,device,tech,745
2025-06-16,football,sports,188
2025-06-16,basketball,sports,572
2025-06-16,tennis,sports,237
2025-06-16,soccer,sports,101
2025-06-16,nba,sports,97
2025-06-16,messi,sports,917
2025-06-16,ronaldo,sports,178
2025-06-16,olympics,sports,489
2025-06-16,championship,sports,164
2025-06-16,match,sports,779
2025-06-16,concert,music,189
2025-06-16,album,music,193
2025-06-16,song,music,150
2025-06-16,artist,music,486
2025-06-16,band,music,136
2025-06-16,taylor,music,233
2025-06-16,drake,music,633
2025-06-16,spotify,music,563
2025-06-16,festival,music,385
2025-06-16,grammy,music,96
2025-06-16,iphone,tech,1006
2025-06-16,android,tech,451
2025-06-16,google,tech,122
2025-06-16,app,tech,126
2025-06-16,ai,tech,482
2025-06-16,microsoft,tech,167
2025-06-16,update,tech,201
2025-06-16,launch,tech,179
2025-06-16,startup,tech,158
2025-06-16,device,tech,560
2025-06-30,football,sports,103
2025-06-30,basketball,sports,162
2025-06-30,tennis,sports,175
2025-06-30,soccer,sports,162
2025-06-30,nba,sports,133
2025-06-30,messi,sports,457
2025-06-30,ronaldo,sports,839
2025-06-30,olympics,sports,281
2025-06-30,championship,sports,496
2025-06-30,match,sports,51
2025-06-30,concert,music,829
2025-06-30,album,music,625
2025-06-30,song,music,618
2025-06-30,artist,music,149
2025-06-30,band,music,704
2025-06-30,taylor,music,167
2025-06-30,drake,music,112
2025-06-30,spotify,music,722
2025-06-30,festival,music,74
2025-06-30,grammy,music,127
2025-06-30,iphone,tech,252
2025-06-30,android,tech,186
2025-06-30,google,tech,901
2025-06-30,app,tech,715
2025-06-30,ai,tech,238
2025-06-30,microsoft,tech,615
2025-06-30,update,tech,770
2025-06-30,launch,tech,536
2025-06-30,startup,tech,469
2025-06-30,device,tech,193
2025-07-14,football,sports,9
2025-07-14,basketball,sports,745
2025-07-14,tennis,sports,125
2025-07-14,soccer,sports,470
2025-07-14,nba,sports,421
2025-07-14,messi,sports,1291
2025-07-14,ronaldo,sports,194
2025-07-14,olympics,sports,712
2025-07-14,championship,sports,472
2025-07-14,match,sports,112
2025-07-14,concert,music,77
2025-07-14,album,music,187
2025-07-14,song,music,45
2025-07-14,artist,music,177
2025-07-14,band,music,664
2025-07-14,taylor,music,1649
2025-07-14,drake,music,114
2025-07-14,spotify,music,108
2025-07-14,festival,music,138
2025-07-14,grammy,music,488
2025-07-14,iphone,tech,372
2025-07-14,android,tech,638
2025-07-14,google,tech,163
2025-07-14,app,tech,121
2025-07-14,ai,tech,629
2025-07-14,microsoft,tech,836
2025-07-14,update,tech,550
2025-07-14,launch,tech,161
2025-07-14,startup,tech,800
2025-07-14,device,tech,472
2025-07-28,football,sports,161
2025-07-28,basketball,sports,618
2025-07-28,tennis,sports,603
2025-07-28,soccer,sports,136
2025-07-28,nba,sports,110
2025-07-28,messi,sports,372
2025-07-28,ronaldo,sports,205
2025-07-28,olympics,sports,914
2025-07-28,championship,sports,968
2025-07-28,match,sports,148
2025-07-28,concert,music,815
2025-07-28,album,music,846
2025-07-28,song,music,85
2025-07-28,artist,music,241
2025-07-28,band,music,656
2025-07-28,taylor,music,1521
2025-07-28,drake,music,260
2025-07-28,spotify,music,708
2025-07-28,festival,music,158
2025-07-28,grammy,music,94
2025-07-28,iphone,tech,228
2025-07-28,android,tech,777
2025-07-28,google,tech,80
2025-07-28,app,tech,69
2025-07-28,ai,tech,280
2025-07-28,microsoft,tech,865
2025-07-28,update,tech,582
2025-07-28,launch,tech,667
2025-07-28,startup,tech,1020
2025-07-28,device,tech,405
2025-08-11,football,sports,40
2025-08-11,basketball,sports,392
2025-08-11,tennis,sports,743
2025-08-11,soccer,sports,611
2025-08-11,nba,sports,730
2025-08-11,messi,sports,173
2025-08-11,ronaldo,sports,649
2025-08-11,olympics,sports,586
2025-08-11,championship,sports,117
2025-08-11,match,sports,593
2025-08-11,concert,music,859
2025-08-11,album,music,218
2025-08-11,song,music,154
2025-08-11,artist,music,162
2025-08-11,band,music,34
2025-08-11,taylor,music,175
2025-08-11,drake,music,647
2025-08-11,spotify,music,827
2025-08-11,festival,music,428
2025-08-11,grammy,music,166
2025-08-11,iphone,tech,1320
2025-08-11,android,tech,178
2025-08-11,google,tech,134
2025-08-11,app,tech,389
2025-08-11,ai,tech,108
2025-08-11,microsoft,tech,915
2025-08-11,update,tech,246
2025-08-11,launch,tech,519
2025-08-11,startup,tech,210
2025-08-11,device,tech,620
2025-08-25,football,sports,144
2025-08-25,basketball,sports,529
2025-08-25,tennis,sports,424
2025-08-25,soccer,sports,1101
2025-08-25,nba,sports,598
2025-08-25,messi,sports,1117
2025-08-25,ronaldo,sports,128
2025-08-25,olympics,sports,122
2025-08-25,championship,sports,96
2025-08-25,match,sports,51
2025-08-25,concert,music,535
2025-08-25,album,music,49
2025-08-25,song,music,103
2025-08-25,artist,music,247
2025-08-25,band,music,140
2025-08-25,taylor,music,198
2025-08-25,drake,music,71
2025-08-25,spotify,music,85
2025-08-25,festival,music,453
2025-08-25,grammy,music,172
2025-08-25,iphone,tech,220
2025-08-25,android,tech,103
2025-08-25,google,tech,432
2025-08-25,app,tech,984
2025-08-25,ai,tech,114
2025-08-25,microsoft,tech,137
2025-08-25,update,tech,861
2025-08-25,launch,tech,146
2025-08-25,startup,tech,355
2025-08-25,device,tech,759
2025-09-08,football,sports,369
2025-09-08,basketball,sports,95
2025-09-08,tennis,sports,139
2025-09-08,soccer,sports,752
2025-09-08,nba,sports,680
2025-09-08,messi,sports,270
2025-09-08,ronaldo,sports,156
2025-09-08,olympics,sports,710
2025-09-08,championship,sports,244
2025-09-08,match,sports,375
2025-09-08,concert,music,430
2025-09-08,album,music,605
2025-09-08,song,music,483
2025-09-08,artist,music,516
2025-09-08,band,music,352
2025-09-08,taylor,music,306
2025-09-08,drake,music,495
2025-09-08,spotify,music,753
2025-09-08,festival,music,503
2025-09-08,grammy,music,794
2025-09-08,iphone,tech,344
2025-09-08,android,tech,112
2025-09-08,google,tech,1006
2025-09-08,app,tech,849
2025-09-08,ai,tech,518
2025-09-08,microsoft,tech,457
2025-09-08,update,tech,661
2025-09-08,launch,tech,115
2025-09-08,startup,tech,81
2025-09-08,device,tech,161
2025-09-22,football,sports,1002
2025-09-22,basketball,sports,125
2025-09-22,tennis,sports,1037
2025-09-22,soccer,sports,166
2025-09-22,nba,sports,978
2025-09-22,messi,sports,189
2025-09-22,ronaldo,sports,160
2025-09-22,olympics,sports,192
2025-09-22,championship,sports,306
2025-09-22,match,sports,189
2025-09-22,concert,music,673
2025-09-22,album,music,52
2025-09-22,song,music,188
2025-09-22,artist,music,507
2025-09-22,band,music,27
2025-09-22,taylor,music,248
2025-09-22,drake,music,180
2025-09-22,spotify,music,719
2025-09-22,festival,music,782
2025-09-22,grammy,music,705
2025-09-22,iphone,tech,357
2025-09-22,android,tech,1080
2025-09-22,google,tech,165
2025-09-22,app,tech,680
2025-09-22,ai,tech,209
2025-09-22,microsoft,tech,58
2025-09-22,update,tech,694
2025-09-22,launch,tech,657
2025-09-22,startup,tech,130
2025-09-22,device,tech,556
2025-10-06,football,sports,21
2025-10-06,basketball,sports,80
2025-10-06,tennis,sports,939
2025-10-06,soccer,sports,837
2025-10-06,nba,sports,183
2025-10-06,messi,sports,113
2025-10-06,ronaldo,sports,131
2025-10-06,olympics,sports,949
2025-10-06,championship,sports,44
2025-10-06,match,sports,758
2025-10-06,concert,music,737
2025-10-06,album,music,218
2025-10-06,song,music,668
2025-10-06,artist,music,500
2025-10-06,band,music,65
2025-10-06,taylor,music,189
2025-10-06,drake,music,123
2025-10-06,spotify,music,525
2025-10-06,festival,music,174
2025-10-06,grammy,music,986
2025-10-06,iphone,tech,2084
2025-10-06,android,tech,469
2025-10-06,google,tech,521
2025-10-06,app,tech,970
2025-10-06,ai,tech,24
2025-10-06,microsoft,tech,721
2025-10-06,update,tech,517
2025-10-06,launch,tech,113
2025-10-06,startup,tech,971
2025-10-06,device,tech,184
2025-10-20,football,sports,158
2025-10-20,basketball,sports,582
2025-10-20,tennis,sports,467
2025-10-20,soccer,sports,169
2025-10-20,nba,sports,141
2025-10-20,messi,sports,1295
2025-10-20,ronaldo,sports,199
2025-10-20,olympics,sports,233
2025-10-20,championship,sports,375
2025-10-20,match,sports,818
2025-10-20,concert,music,984
2025-10-20,album,music,778
2025-10-20,song,music,275
2025-10-20,artist,music,210
2025-10-20,band,music,43
2025-10-20,taylor,music,881
2025-10-20,drake,music,1030
2025-10-20,spotify,music,181
2025-10-20,festival,music,216
2025-10-20,grammy,music,557
2025-10-20,iphone,tech,239
2025-10-20,android,tech,164
2025-10-20,google,tech,760
2025-10-20,app,tech,64
2025-10-20,ai,tech,715
2025-10-20,microsoft,tech,705
2025-10-20,update,tech,155
2025-10-20,launch,tech,113
2025-10-20,startup,tech,101
2025-10-20,device,tech,122
2025-11-03,football,sports,42
2025-11-03,basketball,sports,572
2025-11-03,tennis,sports,410
2025-11-03,soccer,sports,65
2025-11-03,nba,sports,643
2025-11-03,messi,sports,1956
2025-11-03,ronaldo,sports,335
2025-11-03,olympics,sports,769
2025-11-03,championship,sports,589
2025-11-03,match,sports,267
2025-11-03,concert,music,158
2025-11-03,album,music,29
2025-11-03,song,music,185
2025-11-03,artist,music,1081
2025-11-03,band,music,814
2025-11-03,taylor,music,208
2025-11-03,drake,music,28
2025-11-03,spotify,music,77
2025-11-03,festival,music,959
2025-11-03,grammy,music,400
2025-11-03,iphone,tech,156
2025-11-03,android,tech,162
2025-11-03,google,tech,173
2025-11-03,app,tech,400
2025-11-03,ai,tech,88
2025-11-03,microsoft,tech,485
2025-11-03,update,tech,122
2025-11-03,launch,tech,640
2025-11-03,startup,tech,988
2025-11-03,device,tech,154
2025-11-17,football,sports,515
2025-11-17,basketball,sports,51
2025-11-17,tennis,sports,160
2025-11-17,soccer,sports,151
2025-11-17,nba,sports,652
2025-11-17,messi,sports,1823
2025-11-17,ronaldo,sports,70
2025-11-17,olympics,sports,132
2025-11-17,championship,sports,701
2025-11-17,match,sports,126
2025-11-17,concert,music,1175
2025-11-17,album,music,670
2025-11-17,song,music,588
2025-11-17,artist,music,191
2025-11-17,band,music,832
2025-11-17,taylor,music,93
2025-11-17,drake,music,639
2025-11-17,spotify,music,766
2025-11-17,festival,music,777
2025-11-17,grammy,music,150
2025-11-17,iphone,tech,72
2025-11-17,android,tech,84
2025-11-17,google,tech,593
2025-11-17,app,tech,54
2025-11-17,ai,tech,137
2025-11-17,microsoft,tech,711
2025-11-17,update,tech,616
2025-11-17,launch,tech,1159
2025-11-17,startup,tech,872
2025-11-17,device,tech,902
2025-12-01,football,sports,65
2025-12-01,basketball,sports,747
2025-12-01,tennis,sports,480
2025-12-01,soccer,sports,113
2025-12-01,nba,sports,132
2025-12-01,messi,sports,260
2025-12-01,ronaldo,sports,671
2025-12-01,olympics,sports,147
2025-12-01,championship,sports,147
2025-12-01,match,sports,99
2025-12-01,concert,music,110
2025-12-01,album,music,857
2025-12-01,song,music,141
2025-12-01,artist,music,720
2025-12-01,band,music,80
2025-12-01,taylor,music,953
2025-12-01,drake,music,134
2025-12-01,spotify,music,69
2025-12-01,festival,music,660
2025-12-01,grammy,music,80
2025-12-01,iphone,tech,1044
2025-12-01,android,tech,373
2025-12-01,google,tech,67
2025-12-01,app,tech,830
2025-12-01,ai,tech,98
2025-12-01,microsoft,tech,708
2025-12-01,update,tech,1009
2025-12-01,launch,tech,186
2025-12-01,startup,tech,73
2025-12-01,device,tech,166
2025-12-15,football,sports,511
2025-12-15,basketball,sports,1234
2025-12-15,tennis,sports,74
2025-12-15,soccer,sports,1202
2025-12-15,nba,sports,599
2025-12-15,messi,sports,1416
2025-12-15,ronaldo,sports,147
2025-12-15,olympics,sports,1050
2025-12-15,championship,sports,1143
2025-12-15,match,sports,571
2025-12-15,concert,music,222
2025-12-15,album,music,84
2025-12-15,song,music,115
2025-12-15,artist,music,745
2025-12-15,band,music,744
2025-12-15,taylor,music,425
2025-12-15,drake,music,550
2025-12-15,spotify,music,861
2025-12-15,festival,music,841
2025-12-15,grammy,music,1145
2025-12-15,iphone,tech,1314
2025-12-15,android,tech,66
2025-12-15,google,tech,40
2025-12-15,app,tech,17
2025-12-15,ai,tech,850
2025-12-15,microsoft,tech,295
2025-12-15,update,tech,78
2025-12-15,launch,tech,571
2025-12-15,startup,tech,192
2025-12-15,device,tech,607
2025-12-29,football,sports,75
2025-12-29,basketball,sports,134
2025-12-29,tennis,sports,91
2025-12-29,soccer,sports,703
2025-12-29,nba,sports,991
2025-12-29,messi,sports,2121
2025-12-29,ronaldo,sports,1012
2025-12-29,olympics,sports,1079
2025-12-29,championship,sports,625
2025-12-29,match,sports,118
2025-12-29,concert,music,75
2025-12-29,album,music,158
2025-12-29,song,music,37
2025-12-29,artist,music,136
2025-12-29,band,music,646
2025-12-29,taylor,music,1146
2025-12-29,drake,music,155
2025-12-29,spotify,music,962
2025-12-29,festival,music,538
2025-12-29,grammy,music,197
2025-12-29,iphone,tech,1719
2025-12-29,android,tech,175
2025-12-29,google,tech,135
2025-12-29,app,tech,142
2025-12-29,ai,tech,101
2025-12-29,microsoft,tech,204
2025-12-29,update,tech,925
2025-12-29,launch,tech,65
2025-12-29,startup,tech,46
2025-12-29,device,tech,144
2026-01-12,football,sports,1084
2026-01-12,basketball,sports,54
2026-01-12,tennis,sports,684
2026-01-12,soccer,sports,133
2026-01-12,nba,sports,144
2026-01-12,messi,sports,0
2026-01-12,ronaldo,sports,942
2026-01-12,olympics,sports,605
2026-01-12,championship,sports,206
2026-01-12,match,sports,31
2026-01-12,concert,music,257
2026-01-12,album,music,559
2026-01-12,song,music,11
2026-01-12,artist,music,976
2026-01-12,band,music,195
2026-01-12,taylor,music,1317
2026-01-12,drake,music,106
2026-01-12,spotify,music,519
2026-01-12,festival,music,1235
2026-01-12,grammy,music,783
2026-01-12,iphone,tech,862
2026-01-12,android,tech,1141
2026-01-12,google,tech,142
2026-01-12,app,tech,866
2026-01-12,ai,tech,139
2026-01-12,microsoft,tech,220
2026-01-12,update,tech,140
2026-01-12,launch,tech,177
2026-01-12,startup,tech,89
2026-01-12,device,tech,1078
2026-01-26,football,sports,135
2026-01-26,basketball,sports,611
2026-01-26,tennis,sports,709
2026-01-26,soccer,sports,269
2026-01-26,nba,sports,805
2026-01-26,messi,sports,188
2026-01-26,ronaldo,sports,98
2026-01-26,olympics,sports,226
2026-01-26,championship,sports,135
2026-01-26,match,sports,112
2026-01-26,concert,music,534
2026-01-26,album,music,1421
2026-01-26,song,music,506
2026-01-26,artist,music,113
2026-01-26,band,music,823
2026-01-26,taylor,music,156
2026-01-26,drake,music,197
2026-01-26,spotify,music,116
2026-01-26,festival,music,782
2026-01-26,grammy,music,1117
2026-01-26,iphone,tech,324
2026-01-26,android,tech,774
2026-01-26,google,tech,186
2026-01-26,app,tech,628
2026-01-26,ai,tech,848
2026-01-26,microsoft,tech,43
2026-01-26,update,tech,430
2026-01-26,launch,tech,1112
2026-01-26,startup,tech,593
2026-01-26,device,tech,198
2026-02-09,football,sports,206
2026-02-09,basketball,sports,1077
2026-02-09,tennis,sports,396
2026-02-09,soccer,sports,655
2026-02-09,nba,sports,710
2026-02-09,messi,sports,127
2026-02-09,ronaldo,sports,109
2026-02-09,olympics,sports,887
2026-02-09,championship,sports,620
2026-02-09,match,sports,173
2026-02-09,concert,music,65
2026-02-09,album,music,141
2026-02-09,song,music,653
2026-02-09,artist,music,499
2026-02-09,band,music,562
2026-02-09,taylor,music,332
2026-02-09,drake,music,83
2026-02-09,spotify,music,1280
2026-02-09,festival,music,845
2026-02-09,grammy,music,25
2026-02-09,iphone,tech,1339
2026-02-09,android,tech,729
2026-02-09,google,tech,60
2026-02-09,app,tech,1051
2026-02-09,ai,tech,109
2026-02-09,microsoft,tech,1064
2026-02-09,update,tech,15
2026-02-09,launch,tech,923
2026-02-09,startup,tech,162
2026-02-09,device,tech,103
2026-02-23,football,sports,879
2026-02-23,basketball,sports,130
2026-02-23,tennis,sports,140
2026-02-23,soccer,sports,64
2026-02-23,nba,sports,172
2026-02-23,messi,sports,2576
2026-02-23,ronaldo,sports,65
2026-02-23,olympics,sports,100
2026-02-23,championship,sports,130
2026-02-23,match,sports,976
2026-02-23,concert,music,1268
2026-02-23,album,music,181
2026-02-23,song,music,605
2026-02-23,artist,music,935
2026-02-23,band,music,86
2026-02-23,taylor,music,1688
2026-02-23,drake,music,889
2026-02-23,spotify,music,848
2026-02-23,festival,music,544
2026-02-23,grammy,music,112
2026-02-23,iphone,tech,1772
2026-02-23,android,tech,128
2026-02-23,google,tech,610
2026-02-23,app,tech,150
2026-02-23,ai,tech,813
2026-02-23,microsoft,tech,220
2026-02-23,update,tech,814
2026-02-23,launch,tech,217
2026-02-23,startup,tech,677
2026-02-23,device,tech,902
2026-03-09,football,sports,644
2026-03-09,basketball,sports,591
2026-03-09,tennis,sports,140
2026-03-09,soccer,sports,833
2026-03-09,nba,sports,71
2026-03-09,messi,sports,1377
2026-03-09,ronaldo,sports,123
2026-03-09,olympics,sports,1084
2026-03-09,championship,sports,158
2026-03-09,match,sports,550
2026-03-09,concert,music,957
2026-03-09,album,music,184
2026-03-09,song,music,770
2026-03-09,artist,music,80
2026-03-09,band,music,863
2026-03-09,taylor,music,250
2026-03-09,drake,music,1127
2026-03-09,spotify,music,136
2026-03-09,festival,music,1061
2026-03-09,grammy,music,516
2026-03-09,iphone,tech,1316
2026-03-09,android,tech,213
2026-03-09,google,tech,101
2026-03-09,app,tech,550
2026-03-09,ai,tech,598
2026-03-09,microsoft,tech,96
2026-03-09,update,tech,168
2026-03-09,launch,tech,142
2026-03-09,startup,tech,562
2026-03-09,device,tech,1245
2026-03-23,football,sports,149
2026-03-23,basketball,sports,915
2026-03-23,tennis,sports,171
2026-03-23,soccer,sports,160
2026-03-23,nba,sports,1341
2026-03-23,messi,sports,1442
2026-03-23,ronaldo,sports,915
2026-03-23,olympics,sports,685
2026-03-23,championship,sports,716
2026-03-23,match,sports,510
2026-03-23,concert,music,51
2026-03-23,album,music,119
2026-03-23,song,music,214
2026-03-23,artist,music,78
2026-03-23,band,music,787
2026-03-23,taylor,music,1579
2026-03-23,drake,music,197
2026-03-23,spotify,music,59
2026-03-23,festival,music,772
2026-03-23,grammy,music,920
2026-03-23,iphone,tech,1255
2026-03-23,android,tech,129
2026-03-23,google,tech,551
2026-03-23,app,tech,1069
2026-03-23,ai,tech,161
2026-03-23,microsoft,tech,1128
2026-03-23,update,tech,952
2026-03-23,launch,tech,1065
2026-03-23,startup,tech,843
2026-03-23,device,tech,77
2026-04-06,football,sports,149
2026-04-06,basketball,sports,1190
2026-04-06,tennis,sports,86
2026-04-06,soccer,sports,787
2026-04-06,nba,sports,61
2026-04-06,messi,sports,329
2026-04-06,ronaldo,sports,818
2026-04-06,olympics,sports,924
2026-04-06,championship,sports,744
2026-04-06,match,sports,100
2026-04-06,concert,music,1006
2026-04-06,album,music,18
2026-04-06,song,music,84
2026-04-06,artist,music,743
2026-04-06,band,music,79
2026-04-06,taylor,music,282
2026-04-06,drake,music,71
2026-04-06,spotify,music,622
2026-04-06,festival,music,671
2026-04-06,grammy,music,660
2026-04-06,iphone,tech,1204
2026-04-06,android,tech,93
2026-04-06,google,tech,20
2026-04-06,app,tech,832
2026-04-06,ai,tech,221
2026-04-06,microsoft,tech,1034
2026-04-06,update,tech,41
2026-04-06,launch,tech,88
2026-04-06,startup,tech,190
2026-04-06,device,tech,1079
2026-04-20,football,sports,594
2026-04-20,basketball,sports,1161
2026-04-20,tennis,sports,76
2026-04-20,soccer,sports,223
2026-04-20,nba,sports,908
2026-04-20,messi,sports,2665
2026-04-20,ronaldo,sports,229
2026-04-20,olympics,sports,412
2026-04-20,championship,sports,76
2026-04-20,match,sports,1123
2026-04-20,concert,music,1108
2026-04-20,album,music,100
2026-04-20,song,music,93
2026-04-20,artist,music,136
2026-04-20,band,music,137
2026-04-20,taylor,music,1411
2026-04-20,drake,music,120
2026-04-20,spotify,music,113
2026-04-20,festival,music,39
2026-04-20,grammy,music,898
2026-04-20,iphone,tech,433
2026-04-20,android,tech,941
2026-04-20,google,tech,930
2026-04-20,app,tech,60
2026-04-20,ai,tech,745
2026-04-20,microsoft,tech,75
2026-04-20,update,tech,164
2026-04-20,launch,tech,179
2026-04-20,startup,tech,100
2026-04-20,device,tech,139
2026-05-04,football,sports,1370
2026-05-04,basketball,sports,682
2026-05-04,tennis,sports,59
2026-05-04,soccer,sports,631
2026-05-04,nba,sports,249
2026-05-04,messi,sports,302
2026-05-04,ronaldo,sports,201
2026-05-04,olympics,sports,228
2026-05-04,championship,sports,165
2026-05-04,match,sports,95
2026-05-04,concert,music,907
2026-05-04,album,music,1216
2026-05-04,song,music,734
2026-05-04,artist,music,884
2026-05-04,band,music,149
2026-05-04,taylor,music,1714
2026-05-04,drake,music,112
2026-05-04,spotify,music,95
2026-05-04,festival,music,25
2026-05-04,grammy,music,810
2026-05-04,iphone,tech,2472
2026-05-04,android,tech,1160
2026-05-04,google,tech,902
2026-05-04,app,tech,685
2026-05-04,ai,tech,187
2026-05-04,microsoft,tech,1328
2026-05-04,update,tech,1289
2026-05-04,launch,tech,585
2026-05-04,startup,tech,1060
2026-05-04,device,tech,221
2026-05-18,football,sports,89
2026-05-18,basketball,sports,179
2026-05-18,tennis,sports,906
2026-05-18,soccer,sports,947
2026-05-18,nba,sports,69
2026-05-18,messi,sports,1632
2026-05-18,ronaldo,sports,864
2026-05-18,olympics,sports,46
2026-05-18,championship,sports,104
2026-05-18,match,sports,218
2026-05-18,concert,music,541
2026-05-18,album,music,596
2026-05-18,song,music,164
2026-05-18,artist,music,135
2026-05-18,band,music,613
2026-05-18,taylor,music,1134
2026-05-18,drake,music,1073
2026-05-18,spotify,music,966
2026-05-18,festival,music,342
2026-05-18,grammy,music,228
2026-05-18,iphone,tech,218
2026-05-18,android,tech,696
2026-05-18,google,tech,51
2026-05-18,app,tech,710
2026-05-18,ai,tech,1003
