Time,Topic,Cluster,Count
2024-06-09,Sports_noise10,Sports,0.0
2024-06-23,Sports_noise10,Sports,4.603521208116101
2024-07-07,Sports_noise10,Sports,0.0
2024-07-21,Sports_noise10,Sports,1.0889833531870448
2024-08-04,Sports_noise10,Sports,5.284392027898484
2024-08-18,Sports_noise10,Sports,0.0
2024-09-01,Sports_noise10,Sports,2.692666734621048
2024-09-15,Sports_noise10,Sports,11.037756855286643
2024-09-29,Sports_noise10,Sports,1.5386487828611077
2024-10-13,Sports_noise10,Sports,10.01415267239085
2024-10-27,Sports_noise10,Sports,0.0
2024-11-10,Sports_noise10,Sports,8.178825067491697
2024-11-24,Sports_noise10,Sports,13.649411723947402
2024-12-08,Sports_noise10,Sports,0.0
2024-12-22,Sports_noise10,Sports,0.21862846717713946
2025-01-05,Sports_noise10,Sports,8.462432763083239
2025-01-19,Sports_noise10,Sports,3.781727683742044
2025-02-02,Sports_noise10,Sports,7.226875240227853
2025-02-16,Sports_noise10,Sports,1.3760888797050765
2025-03-02,Sports_noise10,Sports,5.5195387248374
2025-03-16,Sports_noise10,Sports,4.065936587647523
2025-03-30,Sports_noise10,Sports,12.006692369958845
2025-04-13,Sports_noise10,Sports,6.526525059807279
2025-04-27,Sports_noise10,Sports,7.025615972451213
2025-05-11,Sports_noise10,Sports,2.5287382032651955
2025-05-25,Sports_noise10,Sports,2.0743626555650385
2025-06-08,Sports_noise10,Sports,2.4046508730822747
2025-06-22,Sports_noise10,Sports,7.366712854269781
2025-07-06,Sports_noise10,Sports,2.4740931150784222
2024-01-07,Sports_noise11,Sports,6.7386491413784775
2024-01-21,Sports_noise11,Sports,17.45240479187263
2024-02-04,Sports_noise11,Sports,10.226748220590153
2024-02-18,Sports_noise11,Sports,3.043858806992953
2024-03-03,Sports_noise11,Sports,12.20728353298367
2024-03-17,Sports_noise11,Sports,2.5515477618706917
2024-03-31,Sports_noise11,Sports,0.0
2024-04-14,Sports_noise11,Sports,0.0
2024-04-28,Sports_noise11,Sports,0.0
2024-05-12,Sports_noise11,Sports,2.890919095752148
2024-05-26,Sports_noise11,Sports,5.11051027513731
2024-06-09,Sports_noise11,Sports,15.058623873651696
2024-06-23,Sports_noise11,Sports,6.961564242584975
2024-07-07,Sports_noise11,Sports,3.6853968271468145
2024-07-21,Sports_noise11,Sports,9.976433487100934
2024-08-04,Sports_noise11,Sports,0.0
2024-08-18,Sports_noise11,Sports,6.413687348651395
2024-09-01,Sports_noise11,Sports,9.625191163321801
2024-09-15,Sports_noise11,Sports,0.0
2024-09-29,Sports_noise11,Sports,11.862524259241574
2024-10-13,Sports_noise11,Sports,7.030978444966484
2024-10-27,Sports_noise11,Sports,2.5082725165951922
2024-11-10,Sports_noise11,Sports,8.79669119663771
2024-11-24,Sports_noise11,Sports,18.624157146826377
2024-12-08,Sports_noise11,Sports,6.091197530350971
2024-12-22,Sports_noise11,Sports,6.489323517802017
2025-01-05,Sports_noise11,Sports,2.243834602758535
2025-01-19,Sports_noise11,Sports,0.0
2025-02-02,Sports_noise11,Sports,9.982014899265474
2025-02-16,Sports_noise11,Sports,0.0
2025-03-02,Sports_noise11,Sports,5.429397423316355
2025-03-16,Sports_noise11,Sports,2.1340553194093
2025-03-30,Sports_noise11,Sports,7.873878954478351
2025-04-13,Sports_noise11,Sports,7.0019726317216895
2025-04-27,Sports_noise11,Sports,11.225239665547395
2025-05-11,Sports_noise11,Sports,1.9399016068715178
2025-05-25,Sports_noise11,Sports,3.3807503882397727
2025-06-08,Sports_noise11,Sports,0.0
2025-06-22,Sports_noise11,Sports,2.3342404395433305
2025-07-06,Sports_noise11,Sports,7.263802958269113
2024-01-07,Sports_noise12,Sports,9.541931699872112
2024-01-21,Sports_noise12,Sports,0.0
2024-02-04,Sports_noise12,Sports,10.217635520633962
2024-02-18,Sports_noise12,Sports,13.133827152829706
2024-03-03,Sports_noise12,Sports,7.480609419342205
2024-03-17,Sports_noise12,Sports,16.260774875348396
2024-03-31,Sports_noise12,Sports,0.35726480537856187
2024-04-14,Sports_noise12,Sports,0.0
2024-04-28,Sports_noise12,Sports,0.0
2024-05-12,Sports_noise12,Sports,13.976265868935098
2024-05-26,Sports_noise12,Sports,8.926193938124346
2024-06-09,Sports_noise12,Sports,4.666491974537269
2024-06-23,Sports_noise12,Sports,6.679811757918921
2024-07-07,Sports_noise12,Sports,0.0
2024-07-21,Sports_noise12,Sports,19.674511877700958
2024-08-04,Sports_noise12,Sports,5.775327091851365
2024-08-18,Sports_noise12,Sports,5.656368767629357
2024-09-01,Sports_noise12,Sports,9.354599743392152
2024-09-15,Sports_noise12,Sports,7.88605539042028
2024-09-29,Sports_noise12,Sports,6.3433041456747885
2024-10-13,Sports_noise12,Sports,0.25715326732812827
2024-10-27,Sports_noise12,Sports,7.828810142815975
2024-11-10,Sports_noise12,Sports,16.2921469788502
2024-11-24,Sports_noise12,Sports,13.072520276929867
2024-12-08,Sports_noise12,Sports,14.559119759836381
2024-12-22,Sports_noise12,Sports,1.9327059414128893
2025-01-05,Sports_noise12,Sports,0.0
2025-01-19,Sports_noise12,Sports,4.245278479402111
2025-02-02,Sports_noise12,Sports,5.334349473732168
2025-02-16,Sports_noise12,Sports,11.565149110825692
2025-03-02,Sports_noise12,Sports,0.0
2025-03-16,Sports_noise12,Sports,14.177301916763682
2025-03-30,Sports_noise12,Sports,4.051952608526063
2025-04-13,Sports_noise12,Sports,2.43871358031548
2025-04-27,Sports_noise12,Sports,0.0
2025-05-11,Sports_noise12,Sports,0.0
2025-05-25,Sports_noise12,Sports,9.939023503771487
2025-06-08,Sports_noise12,Sports,5.439907803130423
2025-06-22,Sports_noise12,Sports,0.0
2025-07-06,Sports_noise12,Sports,0.0
2024-01-07,Sports_noise13,Sports,2.985291804259231
2024-01-21,Sports_noise13,Sports,15.014129151736357
2024-02-04,Sports_noise13,Sports,3.4424518918183713
2024-02-18,Sports_noise13,Sports,0.0
2024-03-03,Sports_noise13,Sports,3.525541615484334
2024-03-17,Sports_noise13,Sports,3.363658581513977
2024-03-31,Sports_noise13,Sports,0.0
2024-04-14,Sports_noise13,Sports,4.674230800893127
2024-04-28,Sports_noise13,Sports,3.614392818747932
2024-05-12,Sports_noise13,Sports,9.17723818888051
2024-05-26,Sports_noise13,Sports,16.09373656967207
2024-06-09,Sports_noise13,Sports,11.759390177286544
2024-06-23,Sports_noise13,Sports,3.386667856671017
2024-07-07,Sports_noise13,Sports,0.0
2024-07-21,Sports_noise13,Sports,20.44015881949916
2024-08-04,Sports_noise13,Sports,5.355310604086929
2024-08-18,Sports_noise13,Sports,5.083575751477677
2024-09-01,Sports_noise13,Sports,4.855249477339981
2024-09-15,Sports_noise13,Sports,6.18850856460713
2024-09-29,Sports_noise13,Sports,4.133837528456345
2024-10-13,Sports_noise13,Sports,1.5580279587185824
2024-10-27,Sports_noise13,Sports,1.7188463525576472
2024-11-10,Sports_noise13,Sports,4.80348037870401
2024-11-24,Sports_noise13,Sports,1.7394513731974102
2024-12-08,Sports_noise13,Sports,0.7229253039370143
2024-12-22,Sports_noise13,Sports,5.6385813661513815
2025-01-05,Sports_noise13,Sports,3.4701366954748685
2025-01-19,Sports_noise13,Sports,14.023957931496131
2025-02-02,Sports_noise13,Sports,0.0
2025-02-16,Sports_noise13,Sports,11.54904111153477
2025-03-02,Sports_noise13,Sports,12.476511154985774
2025-03-16,Sports_noise13,Sports,0.0
2025-03-30,Sports_noise13,Sports,2.943874435517907
2025-04-13,Sports_noise13,Sports,2.7713548040252514
2025-04-27,Sports_noise13,Sports,0.0
2025-05-11,Sports_noise13,Sports,0.3330998744547484
2025-05-25,Sports_noise13,Sports,0.0
2025-06-08,Sports_noise13,Sports,15.513622660541737
2025-06-22,Sports_noise13,Sports,10.614070358884767
2025-07-06,Sports_noise13,Sports,12.629330569964953
2024-01-07,Sports_noise14,Sports,9.330032384259411
2024-01-21,Sports_noise14,Sports,0.0
2024-02-04,Sports_noise14,Sports,1.852878402321358
2024-02-18,Sports_noise14,Sports,7.936247367367509
2024-03-03,Sports_noise14,Sports,0.0
2024-03-17,Sports_noise14,Sports,9.277990581034327
2024-03-31,Sports_noise14,Sports,3.55804761105119
2024-04-14,Sports_noise14,Sports,2.751075154702415
2024-04-28,Sports_noise14,Sports,9.265759809220949
2024-05-12,Sports_noise14,Sports,7.665579868916239
2024-05-26,Sports_noise14,Sports,2.8342030050855205
2024-06-09,Sports_noise14,Sports,11.95597882018549
2024-06-23,Sports_noise14,Sports,0.0
2024-07-07,Sports_noise14,Sports,8.695613641665583
2024-07-21,Sports_noise14,Sports,8.558607547810302
2024-08-04,Sports_noise14,Sports,3.142721364116058
2024-08-18,Sports_noise14,Sports,6.956798133452708
2024-09-01,Sports_noise14,Sports,0.0
2024-09-15,Sports_noise14,Sports,10.544162115241406
2024-09-29,Sports_noise14,Sports,3.890587181342066
2024-10-13,Sports_noise14,Sports,1.8636618768857627
2024-10-27,Sports_noise14,Sports,11.294055355021335
2024-11-10,Sports_noise14,Sports,0.7739378567434443
2024-11-24,Sports_noise14,Sports,0.0
2024-12-08,Sports_noise14,Sports,0.0
2024-12-22,Sports_noise14,Sports,8.636059708073837
2025-01-05,Sports_noise14,Sports,0.0
2025-01-19,Sports_noise14,Sports,15.528765091906187
2025-02-02,Sports_noise14,Sports,0.0
2025-02-16,Sports_noise14,Sports,15.17873820974023
2025-03-02,Sports_noise14,Sports,6.26610480321571
2025-03-16,Sports_noise14,Sports,4.419721328777646
2025-03-30,Sports_noise14,Sports,1.7304854791463016
2025-04-13,Sports_noise14,Sports,7.394816686112425
2025-04-27,Sports_noise14,Sports,4.77419178545091
2025-05-11,Sports_noise14,Sports,11.61981129209913
2025-05-25,Sports_noise14,Sports,5.685365891972237
2025-06-08,Sports_noise14,Sports,5.901810568771266
2025-06-22,Sports_noise14,Sports,2.818326726716865
2025-07-06,Sports_noise14,Sports,4.658326257673595
2024-01-07,Sports_noise15,Sports,6.846810613352355
2024-01-21,Sports_noise15,Sports,0.0
2024-02-04,Sports_noise15,Sports,0.0
2024-02-18,Sports_noise15,Sports,9.45958456413629
2024-03-03,Sports_noise15,Sports,6.025192628767651
2024-03-17,Sports_noise15,Sports,3.8960999818839253
2024-03-31,Sports_noise15,Sports,5.110603598392359
2024-04-14,Sports_noise15,Sports,7.085490232170026
2024-04-28,Sports_noise15,Sports,1.7614419181438308
2024-05-12,Sports_noise15,Sports,0.3301716475861243
2024-05-26,Sports_noise15,Sports,6.17507153058609
2024-06-09,Sports_noise15,Sports,0.0
2024-06-23,Sports_noise15,Sports,7.449516534286831
2024-07-07,Sports_noise15,Sports,0.0
2024-07-21,Sports_noise15,Sports,11.174933823953861
2024-08-04,Sports_noise15,Sports,7.835584894478258
2024-08-18,Sports_noise15,Sports,6.536178405883254
2024-09-01,Sports_noise15,Sports,10.896145903673084
2024-09-15,Sports_noise15,Sports,14.99284666677546
2024-09-29,Sports_noise15,Sports,11.086220390108782
2024-10-13,Sports_noise15,Sports,0.0
2024-10-27,Sports_noise15,Sports,0.0
2024-11-10,Sports_noise15,Sports,1.2510885338259268
2024-11-24,Sports_noise15,Sports,5.156546301265003
2024-12-08,Sports_noise15,Sports,8.105954122814738
2024-12-22,Sports_noise15,Sports,0.6455371210792062
2025-01-05,Sports_noise15,Sports,6.12060058686247
2025-01-19,Sports_noise15,Sports,0.46770240588006473
2025-02-02,Sports_noise15,Sports,1.3308931820483103
2025-02-16,Sports_noise15,Sports,0.0
2025-03-02,Sports_noise15,Sports,0.0
2025-03-16,Sports_noise15,Sports,0.0
2025-03-30,Sports_noise15,Sports,0.0
2025-04-13,Sports_noise15,Sports,11.321850779647036
2025-04-27,Sports_noise15,Sports,0.0
2025-05-11,Sports_noise15,Sports,20.794292389024346
2025-05-25,Sports_noise15,Sports,7.959907405285335
2025-06-08,Sports_noise15,Sports,6.109016742169244
2025-06-22,Sports_noise15,Sports,0.0
2025-07-06,Sports_noise15,Sports,9.201859276453948
2024-01-07,Sports_noise16,Sports,1.5461730425733564
2024-01-21,Sports_noise16,Sports,5.732058887872169
2024-02-04,Sports_noise16,Sports,20.360507229612768
2024-02-18,Sports_noise16,Sports,4.423640601652101
2024-03-03,Sports_noise16,Sports,11.895639957714055
2024-03-17,Sports_noise16,Sports,0.7809414492446756
2024-03-31,Sports_noise16,Sports,4.79006905701823
2024-04-14,Sports_noise16,Sports,15.62480381381306
2024-04-28,Sports_noise16,Sports,1.2381976532733958
2024-05-12,Sports_noise16,Sports,15.874691347981573
2024-05-26,Sports_noise16,Sports,9.246511612732853
2024-06-09,Sports_noise16,Sports,1.6251993446343942
2024-06-23,Sports_noise16,Sports,8.794446434333125
2024-07-07,Sports_noise16,Sports,10.83532669776038
2024-07-21,Sports_noise16,Sports,8.730859773303179
2024-08-04,Sports_noise16,Sports,0.0
2024-08-18,Sports_noise16,Sports,0.637176945050788
2024-09-01,Sports_noise16,Sports,3.5148881866909716
2024-09-15,Sports_noise16,Sports,4.553399425399722
2024-09-29,Sports_noise16,Sports,8.724032585304068
2024-10-13,Sports_noise16,Sports,6.066206005599523
2024-10-27,Sports_noise16,Sports,0.0
2024-11-10,Sports_noise16,Sports,7.281187106035779
2024-11-24,Sports_noise16,Sports,8.663514471702939
2024-12-08,Sports_noise16,Sports,8.35874268758624
2024-12-22,Sports_noise16,Sports,11.484684353327731
2025-01-05,Sports_noise16,Sports,10.003532927293424
2025-01-19,Sports_noise16,Sports,7.755080475370621
2025-02-02,Sports_noise16,Sports,4.579005731248118
2025-02-16,Sports_noise16,Sports,0.0
2025-03-02,Sports_noise16,Sports,7.577709314795515
2025-03-16,Sports_noise16,Sports,6.246126122978667
2025-03-30,Sports_noise16,Sports,6.629473023172241
2025-04-13,Sports_noise16,Sports,0.0
2025-04-27,Sports_noise16,Sports,0.0
2025-05-11,Sports_noise16,Sports,11.31891711999742
2025-05-25,Sports_noise16,Sports,4.76266907686007
2025-06-08,Sports_noise16,Sports,9.089004184235748
2025-06-22,Sports_noise16,Sports,5.169910256782767
2025-07-06,Sports_noise16,Sports,5.178536836974471
2024-01-07,Music_core1,Music,120.3753135223904
2024-01-21,Music_core1,Music,155.6345982600906
2024-02-04,Music_core1,Music,157.07946446215396
2024-02-18,Music_core1,Music,123.41508988451798
2024-03-03,Music_core1,Music,89.98518535764953
2024-03-17,Music_core1,Music,91.235314999235
2024-03-31,Music_core1,Music,127.28885350865347
2024-04-14,Music_core1,Music,162.84951670271215
2024-04-28,Music_core1,Music,164.74331860160697
2024-05-12,Music_core1,Music,130.44215707911223
2024-05-26,Music_core1,Music,97.2842351909579
2024-06-09,Music_core1,Music,98.38309142531276
2024-06-23,Music_core1,Music,134.97879115374147
2024-07-07,Music_core1,Music,170.31963806198218
2024-07-21,Music_core1,Music,171.85375396716506
2024-08-04,Music_core1,Music,137.4057758507853
2024-08-18,Music_core1,Music,104.66580395497019
2024-09-01,Music_core1,Music,106.11483616687185
2024-09-15,Music_core1,Music,141.63291359571014
2024-09-29,Music_core1,Music,177.86720830140365
2024-10-13,Music_core1,Music,178.43410077133737
2024-10-27,Music_core1,Music,145.76373897607425
2024-11-10,Music_core1,Music,112.67854309807021
2024-11-24,Music_core1,Music,112.81384842444652
2024-12-08,Music_core1,Music,148.62179899143968
2024-12-22,Music_core1,Music,185.22236994222467
2025-01-05,Music_core1,Music,186.4728450096698
2025-01-19,Music_core1,Music,152.19085598913875
2025-02-02,Music_core1,Music,118.79090912178415
2025-02-16,Music_core1,Music,120.04627000507827
2025-03-02,Music_core1,Music,155.4622197955861
2025-03-16,Music_core1,Music,191.4735553727838
2025-03-30,Music_core1,Music,192.6393598446768
2025-04-13,Music_core1,Music,159.29288097395826
2025-04-27,Music_core1,Music,126.14510989366774
2025-05-11,Music_core1,Music,127.45266974163705
2025-05-25,Music_core1,Music,163.82020019712556
2025-06-08,Music_core1,Music,198.641674535082
2025-06-22,Music_core1,Music,200.63474511076825
2025-07-06,Music_core1,Music,166.71440446231
2024-01-07,Music_core2,Music,119.98021451613903
2024-01-21,Music_core2,Music,149.75419904432854
2024-02-04,Music_core2,Music,161.9509111913751
2024-02-18,Music_core2,Music,152.0372351459355
2024-03-03,Music_core2,Music,124.86658088328522
2024-03-17,Music_core2,Music,97.91270925814136
2024-03-31,Music_core2,Music,87.31566745756314
2024-04-14,Music_core2,Music,101.09784880850246
2024-04-28,Music_core2,Music,129.34490400629946
2024-05-12,Music_core2,Music,158.8718724654612
2024-05-26,Music_core2,Music,171.7507437894301
2024-06-09,Music_core2,Music,161.2620803997978
2024-06-23,Music_core2,Music,134.14504514907742
2024-07-07,Music_core2,Music,107.7913353649811
2024-07-21,Music_core2,Music,97.36820169919595
2024-08-04,Music_core2,Music,109.48743023503827
2024-08-18,Music_core2,Music,138.86705777075827
2024-09-01,Music_core2,Music,168.87283747001646
2024-09-15,Music_core2,Music,181.3791107822876
2024-09-29,Music_core2,Music,171.33744397456417
2024-10-13,Music_core2,Music,144.08116920834055
2024-10-27,Music_core2,Music,116.3094311065392
2024-11-10,Music_core2,Music,107.01900208053203
2024-11-24,Music_core2,Music,120.03407982177626
2024-12-08,Music_core2,Music,148.55488452380624
2024-12-22,Music_core2,Music,178.12919062348752
2025-01-05,Music_core2,Music,191.31434615628996
2025-01-19,Music_core2,Music,180.81805396345678
2025-02-02,Music_core2,Music,153.86341770906915
2025-02-16,Music_core2,Music,127.31981056804464
2025-03-02,Music_core2,Music,115.92922110900238
2025-03-16,Music_core2,Music,128.59640985472265
2025-03-30,Music_core2,Music,157.84827230879418
2025-04-13,Music_core2,Music,187.59189923148512
2025-04-27,Music_core2,Music,200.7867492108505
2025-05-11,Music_core2,Music,191.00209439286908
2025-05-25,Music_core2,Music,162.99295548038558
2025-06-08,Music_core2,Music,136.20524393319366
2025-06-22,Music_core2,Music,125.59343084157089
2025-07-06,Music_core2,Music,138.9910860619173
2024-01-07,Music_core3,Music,121.01077297034945
2024-01-21,Music_core3,Music,140.98765249083186
2024-02-04,Music_core3,Music,156.84524037437026
2024-02-18,Music_core3,Music,164.01766435082763
2024-03-03,Music_core3,Music,159.71377274722806
2024-03-17,Music_core3,Music,146.7386829302944
2024-03-31,Music_core3,Music,127.43357127413039
2024-04-14,Music_core3,Music,108.2562831636852
2024-04-28,Music_core3,Music,95.19524578089937
2024-05-12,Music_core3,Music,91.24348143223317
2024-05-26,Music_core3,Music,97.68717672110141
2024-06-09,Music_core3,Music,113.4029096124429
2024-06-23,Music_core3,Music,134.82666987583568
2024-07-07,Music_core3,Music,156.06771823617825
2024-07-21,Music_core3,Music,171.99387974779256
2024-08-04,Music_core3,Music,178.25948395503585
2024-08-18,Music_core3,Music,173.7741689192508
2024-09-01,Music_core3,Music,160.45868547457334
2024-09-15,Music_core3,Music,142.08260358660337
2024-09-29,Music_core3,Music,122.47322573160514
2024-10-13,Music_core3,Music,109.5064531721716
2024-10-27,Music_core3,Music,105.04266447506905
2024-11-10,Music_core3,Music,111.77048177779638
2024-11-24,Music_core3,Music,128.11138074504285
2024-12-08,Music_core3,Music,148.87643962720796
2024-12-22,Music_core3,Music,170.0185746192625
2025-01-05,Music_core3,Music,185.29707369498558
2025-01-19,Music_core3,Music,192.6985014264109
2025-02-02,Music_core3,Music,188.49920982383398
2025-02-16,Music_core3,Music,175.6653018893222
2025-03-02,Music_core3,Music,155.8768887060189
2025-03-16,Music_core3,Music,137.28766013106562
2025-03-30,Music_core3,Music,123.8587373221068
2025-04-13,Music_core3,Music,120.23098131190538
2025-04-27,Music_core3,Music,126.1208656356677
2025-05-11,Music_core3,Music,142.11160861030814
2025-05-25,Music_core3,Music,163.4431586038866
2025-06-08,Music_core3,Music,184.4746436492625
2025-06-22,Music_core3,Music,200.0624427055573
2025-07-06,Music_core3,Music,206.87763599715933
2024-01-07,Music_core4,Music,120.42945269994391
2024-01-21,Music_core4,Music,120.78939388023558
2024-02-04,Music_core4,Music,122.45318786965876
2024-02-18,Music_core4,Music,123.31995167402432
2024-03-03,Music_core4,Music,125.27801865156994
2024-03-17,Music_core4,Music,125.39072523808649
2024-03-31,Music_core4,Music,126.97643126109136
2024-04-14,Music_core4,Music,128.5508847500258
2024-04-28,Music_core4,Music,130.22620961169372
2024-05-12,Music_core4,Music,130.77369989557081
2024-05-26,Music_core4,Music,131.7779201893227
2024-06-09,Music_core4,Music,133.95246282777623
2024-06-23,Music_core4,Music,133.82079443983352
2024-07-07,Music_core4,Music,134.72047761735197
2024-07-21,Music_core4,Music,136.97600578002135
2024-08-04,Music_core4,Music,137.79917831025895
2024-08-18,Music_core4,Music,138.7915068731477
2024-09-01,Music_core4,Music,140.68334257891973
2024-09-15,Music_core4,Music,141.69752028550846
2024-09-29,Music_core4,Music,142.57436854770532
2024-10-13,Music_core4,Music,143.48787824053164
2024-10-27,Music_core4,Music,145.54898293131205
2024-11-10,Music_core4,Music,146.66008047118348
2024-11-24,Music_core4,Music,147.56032965448824
2024-12-08,Music_core4,Music,149.5386547984191
2024-12-22,Music_core4,Music,149.57196609346954
2025-01-05,Music_core4,Music,150.5897899316301
2025-01-19,Music_core4,Music,152.1232367720475
2025-02-02,Music_core4,Music,153.5817655934578
2025-02-16,Music_core4,Music,154.89733577972908
2025-03-02,Music_core4,Music,155.90350557685747
2025-03-16,Music_core4,Music,157.3408221586057
2025-03-30,Music_core4,Music,157.89938423032382
2025-04-13,Music_core4,Music,160.1775058416293
2025-04-27,Music_core4,Music,160.76713952864299
2025-05-11,Music_core4,Music,162.44691833263525
2025-05-25,Music_core4,Music,163.33709013855108
2025-06-08,Music_core4,Music,164.5827012876615
2025-06-22,Music_core4,Music,165.82790691209289
2025-07-06,Music_core4,Music,166.97908342400694
2024-01-07,Music_noise1,Music,8.856336559205264
2024-01-21,Music_noise1,Music,12.97491518079459
2024-02-04,Music_noise1,Music,6.1791270182088205
2024-02-18,Music_noise1,Music,9.254022545531074
2024-03-03,Music_noise1,Music,4.46158583427664
2024-03-17,Music_noise1,Music,13.640703292696838
2024-03-31,Music_noise1,Music,0.9416461876443822
2024-04-14,Music_noise1,Music,15.805642597464894
2024-04-28,Music_noise1,Music,4.759052296133939
2024-05-12,Music_noise1,Music,0.0
2024-05-26,Music_noise1,Music,5.768626489464736
2024-06-09,Music_noise1,Music,0.913690055150715
2024-06-23,Music_noise1,Music,10.043861293932345
2024-07-07,Music_noise1,Music,1.0842561241856545
2024-07-21,Music_noise1,Music,2.3228994007113215
2024-08-04,Music_noise1,Music,0.0
2024-08-18,Music_noise1,Music,2.2861620845055395
2024-09-01,Music_noise1,Music,0.0
2024-09-15,Music_noise1,Music,0.0
2024-09-29,Music_noise1,Music,9.562487936865784
2024-10-13,Music_noise1,Music,9.714800951904994
2024-10-27,Music_noise1,Music,7.552745370709788
2024-11-10,Music_noise1,Music,0.0
2024-11-24,Music_noise1,Music,4.713731863148121
2024-12-08,Music_noise1,Music,4.97838476545659
2024-12-22,Music_noise1,Music,0.0
2025-01-05,Music_noise1,Music,14.020389810602904
2025-01-19,Music_noise1,Music,10.264173743454029
2025-02-02,Music_noise1,Music,3.6742149570220164
2025-02-16,Music_noise1,Music,5.161315033967185
2025-03-02,Music_noise1,Music,6.2502968476853145
2025-03-16,Music_noise1,Music,0.0
2025-03-30,Music_noise1,Music,3.5169357048764187
2025-04-13,Music_noise1,Music,0.9080945120132089
2025-04-27,Music_noise1,Music,0.0
2025-05-11,Music_noise1,Music,3.3133982426842707
2025-05-25,Music_noise1,Music,15.786119161097135
2025-06-08,Music_noise1,Music,8.845057167602059
2025-06-22,Music_noise1,Music,1.5729260613032192
2025-07-06,Music_noise1,Music,8.43549668813695
2024-01-07,Music_noise2,Music,13.396132619516013
2024-01-21,Music_noise2,Music,10.547802097476612
2024-02-04,Music_noise2,Music,5.357782219521045
2024-02-18,Music_noise2,Music,1.1183793337665566
2024-03-03,Music_noise2,Music,9.18933988168154
2024-03-17,Music_noise2,Music,7.360912312530497
2024-03-31,Music_noise2,Music,10.371159320166393
2024-04-14,Music_noise2,Music,8.811030810091818
2024-04-28,Music_noise2,Music,11.297316291916012
2024-05-12,Music_noise2,Music,1.788588730636592
2024-05-26,Music_noise2,Music,12.904364393805954
2024-06-09,Music_noise2,Music,6.185597628154397
2024-06-23,Music_noise2,Music,17.451565235751595
2024-07-07,Music_noise2,Music,0.8648730914625933
2024-07-21,Music_noise2,Music,15.415782818991495
2024-08-04,Music_noise2,Music,6.1874647007758865
2024-08-18,Music_noise2,Music,1.09149197831331
2024-09-01,Music_noise2,Music,2.0966849956740705
2024-09-15,Music_noise2,Music,3.077916150834079
2024-09-29,Music_noise2,Music,7.544995678411499
2024-10-13,Music_noise2,Music,8.137012928212997
2024-10-27,Music_noise2,Music,1.5577999763685257
2024-11-10,Music_noise2,Music,4.853872446434103
2024-11-24,Music_noise2,Music,17.853622151671182
2024-12-08,Music_noise2,Music,15.365259020604269
2024-12-22,Music_noise2,Music,7.617942018044193
2025-01-05,Music_noise2,Music,5.228020869009201
2025-01-19,Music_noise2,Music,5.720187960309568
2025-02-02,Music_noise2,Music,8.6811078363825
2025-02-16,Music_noise2,Music,0.0
2025-03-02,Music_noise2,Music,3.4557407754599296
2025-03-16,Music_noise2,Music,0.0
2025-03-30,Music_noise2,Music,7.395338735631675
2025-04-13,Music_noise2,Music,8.883175638216446
2025-04-27,Music_noise2,Music,2.100881226203756
2025-05-11,Music_noise2,Music,14.443920579740197
2025-05-25,Music_noise2,Music,0.0
2025-06-08,Music_noise2,Music,0.0
2025-06-22,Music_noise2,Music,6.346710911359832
2025-07-06,Music_noise2,Music,11.282589815672928
2024-01-07,Music_noise3,Music,15.103566148747213
2024-01-21,Music_noise3,Music,2.24669442278636
2024-02-04,Music_noise3,Music,11.472085000587773
2024-02-18,Music_noise3,Music,4.768949182995756
2024-03-03,Music_noise3,Music,3.9642362003550824
2024-03-17,Music_noise3,Music,10.301959624920034
2024-03-31,Music_noise3,Music,8.913937270480517
2024-04-14,Music_noise3,Music,0.0
2024-04-28,Music_noise3,Music,13.859242098355374
2024-05-12,Music_noise3,Music,13.28054812488471
2024-05-26,Music_noise3,Music,1.2466237909428237
2024-06-09,Music_noise3,Music,7.374821200624455
2024-06-23,Music_noise3,Music,7.964181117696433
2024-07-07,Music_noise3,Music,6.564042594943443
2024-07-21,Music_noise3,Music,1.6981690769274795
2024-08-04,Music_noise3,Music,0.9702597923716905
2024-08-18,Music_noise3,Music,4.8466755740513285
2024-09-01,Music_noise3,Music,12.036374115556189
2024-09-15,Music_noise3,Music,8.261600927566594
2024-09-29,Music_noise3,Music,2.7763140074833643
2024-10-13,Music_noise3,Music,9.630192263890068
2024-10-27,Music_noise3,Music,0.0
2024-11-10,Music_noise3,Music,11.89259420223262
2024-11-24,Music_noise3,Music,0.0
2024-12-08,Music_noise3,Music,2.825354351581207
2024-12-22,Music_noise3,Music,0.0
2025-01-05,Music_noise3,Music,0.0
2025-01-19,Music_noise3,Music,11.964960724271116
2025-02-02,Music_noise3,Music,2.1937927921286517
2025-02-16,Music_noise3,Music,7.079023290384295
2025-03-02,Music_noise3,Music,4.718476526724896
2025-03-16,Music_noise3,Music,7.862244963338728
2025-03-30,Music_noise3,Music,5.460931346361532
2025-04-13,Music_noise3,Music,0.0
2025-04-27,Music_noise3,Music,10.97760091668284
2025-05-11,Music_noise3,Music,2.037460501032125
2025-05-25,Music_noise3,Music,0.0
2025-06-08,Music_noise3,Music,2.431309034204525
2025-06-22,Music_noise3,Music,14.004558743805866
2025-07-06,Music_noise3,Music,10.101330452680958
2024-01-07,Music_noise4,Music,2.908087193552845
2024-01-21,Music_noise4,Music,2.9044537740894274
2024-02-04,Music_noise4,Music,3.0701896926957044
2024-02-18,Music_noise4,Music,17.460487901365045
